service_id,date,exception_type
0e41e090-ea13-4532-a8e8-486539434bda,20260311,1
4c116252-ee72-4416-a05d-93ba26af4b87,20260311,1
4107628e-1207-4bf5-af79-170937fa715f,20260311,1
159307c3-9f02-4110-b056-14d8d799c81a,20260311,1
87f89ef3-7cb4-4660-9e40-8adf87c4fc30,20260311,1
99420431-d3ec-487f-a238-91d113f4ca3b,20260311,1
479134a2-5354-4e1c-9b91-8a121479191f,20260311,1
99cb19d5-3382-4a5d-b9ea-23c5834f28bc,20260311,1
ff816b00-0c46-407b-8f9e-47798dc2b635,20260311,1
b4e6fa35-4b78-4a0f-968f-1691a6b2afd3,20260311,1
ebe7b3f0-8ade-4a53-b611-a2163a61a27b,20260311,1
8a0752a6-1781-41fd-a368-cb592da0be72,20260311,1
c9516816-431a-4ee1-b6e5-39cc66518469,20260311,1
2652c79e-bc4f-4fd9-a373-7de631ba9fd5,20260311,1
4abbd1d6-907e-4744-8b2a-17d6f0e1affe,20260311,1
0e96220c-3152-481f-a5aa-be8050c78a16,20260311,1
1b03b7dc-b773-4f9d-81c7-0f2acd5b7a9a,20260311,1
3d9a0926-3578-4d0e-93f9-2823c96c3511,20260311,1
3c38d0ec-fd60-4aee-b6ab-2f1626cb0ce4,20260311,1
38f12db5-6a22-4cd8-81a4-16b6cf4a25c7,20260311,1
9f65a19d-a2ef-4a28-b4ea-41a918fb4c73,20260311,1
e68cb0bc-666a-4470-a65a-501fcf39f7ad,20260311,1
5272a7bd-5524-4e7c-8afc-5b4be366bb72,20260311,1
f9ab1df3-ef07-4c73-92a7-64c867858f6d,20260311,1
ef5d23f6-6634-4b50-b2eb-b1a8d736cdb9,20260311,1
327e4c70-1e7d-4825-9fcb-3f4075451e58,20260311,1
0e769a01-c5bf-4305-b3f6-80be5e4dcc61,20260311,1
85b79a8c-d114-4085-a6f5-24054c56890a,20260311,1
b7be5aaf-5469-42a8-ad2d-866229285c81,20260311,1
dc359e3b-c88f-4d0d-adb8-7f4aba089676,20260311,1
6e7a48dd-cd90-47e4-9a8d-e775be9f5562,20260311,1
b91e3a51-d46a-4f61-812f-d62604295d69,20260311,1
70f108a4-282d-4267-8bfb-ac5b0c06d1fb,20260311,1
1806677b-22a3-476f-935c-6d9709dfd7e9,20260311,1
22457348-02b4-4525-9f3e-ce4e8d6f173b,20260311,1
bfce4ef5-3416-421a-8a3d-e291b0241d3c,20260311,1
2e664eca-3d07-4612-8da0-8aed3866f3e9,20260311,1
156aacd4-b0f4-487a-b7d3-97dc415ed278,20260311,1
f1ddd98a-1e69-46c0-babc-fe9350dfca32,20260311,1
84ab9dcc-81ee-41f4-8eaa-6044c6a14603,20260311,1
48e89686-b8b8-4f58-9dc7-0bd9c9b9811d,20260311,1
45118da6-6ab9-4389-9475-855c72e53daf,20260311,1
b469bcaa-1672-4764-88dd-4243ce077fa5,20260311,1
bc3d9bee-ef37-47e3-9ae0-3cc0a73b5cc3,20260311,1
0e41e090-ea13-4532-a8e8-486539434bda,20260312,1
4c116252-ee72-4416-a05d-93ba26af4b87,20260312,1
4107628e-1207-4bf5-af79-170937fa715f,20260312,1
159307c3-9f02-4110-b056-14d8d799c81a,20260312,1
87f89ef3-7cb4-4660-9e40-8adf87c4fc30,20260312,1
99420431-d3ec-487f-a238-91d113f4ca3b,20260312,1
479134a2-5354-4e1c-9b91-8a121479191f,20260312,1
99cb19d5-3382-4a5d-b9ea-23c5834f28bc,20260312,1
ff816b00-0c46-407b-8f9e-47798dc2b635,20260312,1
b4e6fa35-4b78-4a0f-968f-1691a6b2afd3,20260312,1
ebe7b3f0-8ade-4a53-b611-a2163a61a27b,20260312,1
8a0752a6-1781-41fd-a368-cb592da0be72,20260312,1
c9516816-431a-4ee1-b6e5-39cc66518469,20260312,1
2652c79e-bc4f-4fd9-a373-7de631ba9fd5,20260312,1
4abbd1d6-907e-4744-8b2a-17d6f0e1affe,20260312,1
0e96220c-3152-481f-a5aa-be8050c78a16,20260312,1
1b03b7dc-b773-4f9d-81c7-0f2acd5b7a9a,20260312,1
3d9a0926-3578-4d0e-93f9-2823c96c3511,20260312,1
3c38d0ec-fd60-4aee-b6ab-2f1626cb0ce4,20260312,1
38f12db5-6a22-4cd8-81a4-16b6cf4a25c7,20260312,1
9f65a19d-a2ef-4a28-b4ea-41a918fb4c73,20260312,1
e68cb0bc-666a-4470-a65a-501fcf39f7ad,20260312,1
5272a7bd-5524-4e7c-8afc-5b4be366bb72,20260312,1
f9ab1df3-ef07-4c73-92a7-64c867858f6d,20260312,1
ef5d23f6-6634-4b50-b2eb-b1a8d736cdb9,20260312,1
